stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding,platform_code,vehicle_type
1010102,2007,"Ritarihuone","Mariankatu",60.169460,24.956670,01,http://aikataulut.hsl.fi/pysakit/fi/1010102.html,0, ,2,,3
1010103,2008,"Kirkkokatu","Mariankatu 13",60.171270,24.956570,01,http://aikataulut.hsl.fi/pysakit/fi/1010103.html,0, ,2,,3
1010104,2009,"Kirkkokatu","Mariankatu 12",60.171281,24.956606,01,http://aikataulut.hsl.fi/pysakit/fi/1010104.html,0, ,2,,3
1010105,2010,"Vironkatu","Mariankatu 17",60.172580,24.956554,01,http://aikataulut.hsl.fi/pysakit/fi/1010105.html,0, ,2,,3
1010106,2011,"Vironkatu","Mariankatu 20",60.172990,24.956380,01,http://aikataulut.hsl.fi/pysakit/fi/1010106.html,0, ,2,,3
1010107,2014,"Meritullinkatu","Liisankatu 8",60.174180,24.956880,01,http://aikataulut.hsl.fi/pysakit/fi/1010107.html,0, ,2,,3
1010108,2013,"Meritullinkatu","Liisankatu 11",60.174297,24.956514,01,http://aikataulut.hsl.fi/pysakit/fi/1010108.html,0, ,2,,3
1010109,2016,"Liisanpuistikko","Liisankatu",60.174280,24.960710,01,http://aikataulut.hsl.fi/pysakit/fi/1010109.html,0, ,2,,3
1010110,2015,"Liisanpuistikko","Liisankatu 1",60.174330,24.960230,01,http://aikataulut.hsl.fi/pysakit/fi/1010110.html,0, ,2,,3
1010124,0454,"Snellmaninkatu","Liisankatu 20",60.174010,24.952360,01,http://aikataulut.hsl.fi/pysakit/fi/1010124.html,0, ,1,,3
1010125,0455,"Snellmaninkatu","Liisankatu 25",60.174070,24.952080,01,http://aikataulut.hsl.fi/pysakit/fi/1010125.html,0, ,1,,3
1010128,2012,"Liisankatu","Mariankatu 23",60.173970,24.956200,01,http://aikataulut.hsl.fi/pysakit/fi/1010128.html,0, ,2,,3
1010180,2005,"Kauppatori","Pohjoisesplanadi",60.168000,24.954030,01,http://aikataulut.hsl.fi/pysakit/fi/1010180.html,0, ,2,,3
1010419,0450,"Hallituskatu","Snellmaninkatu 4",60.170140,24.953501,01,http://aikataulut.hsl.fi/pysakit/fi/1010419.html,0, ,1,,0
1010420,0451,"Hallituskatu","Snellmaninkatu 3",60.170360,24.953530,01,http://aikataulut.hsl.fi/pysakit/fi/1010420.html,0, ,2,,0
1010421,0453,"Kansallisarkisto","Snellmaninkatu 13",60.172160,24.953350,01,http://aikataulut.hsl.fi/pysakit/fi/1010421.html,0, ,1,,0
1010422,0452,"Kansallisarkisto","Snellmaninkatu 8",60.171830,24.953260,01,http://aikataulut.hsl.fi/pysakit/fi/1010422.html,0, ,1,,0
1010424,0408,"Ritarihuone","Aleksanterinkatu",60.169150,24.956110,01,http://aikataulut.hsl.fi/pysakit/fi/1010424.html,0, ,1,,0
1010425,0407,"Ritarihuone","Aleksanterinkatu 10",60.169120,24.955560,01,http://aikataulut.hsl.fi/pysakit/fi/1010425.html,0, ,1,,0
1010427,0455,"Snellmaninkatu","Liisankatu 25",60.174070,24.952080,01,http://aikataulut.hsl.fi/pysakit/fi/1010427.html,0, ,2,,0
1010428,0454,"Snellmaninkatu","Liisankatu 20",60.174010,24.952360,01,http://aikataulut.hsl.fi/pysakit/fi/1010428.html,0, ,2,,0
1020100,2019,"Rautatientori","Läntinen Teatterikuj",60.172063,24.943339,01,http://aikataulut.hsl.fi/pysakit/fi/1020100.html,0, ,0,13,3
1020104,2057,"Rautatientori","Kaivokatu 4",60.170340,24.943820,01,http://aikataulut.hsl.fi/pysakit/fi/1020104.html,0, ,2,16,3
1020105,2061,"Kaisaniemenpuisto","Unioninkatu 43",60.175020,24.950490,01,http://aikataulut.hsl.fi/pysakit/fi/1020105.html,0, ,2,,3
1020106,2060,"Kaisaniemenpuisto","Kaisaniemenkatu",60.173480,24.949140,01,http://aikataulut.hsl.fi/pysakit/fi/1020106.html,0, ,2,,3
1020112,2040,"Rautatientori","Rautatientori",60.170760,24.942680,01,http://aikataulut.hsl.fi/pysakit/fi/1020112.html,0,1000003,2,17,3
1020113,2041,"Rautatientori","Rautatientori",60.170720,24.943240,01,http://aikataulut.hsl.fi/pysakit/fi/1020113.html,0,1000003,0,1,3
1020115,2043,"Rautatientori","Rautatientori",60.171410,24.942660,01,http://aikataulut.hsl.fi/pysakit/fi/1020115.html,0,1000003,0,3,3
1020116,2044,"Rautatientori","Rautatientori",60.171080,24.942830,01,http://aikataulut.hsl.fi/pysakit/fi/1020116.html,0,1000003,0,4,3
1020117,2045,"Rautatientori","Rautatientori",60.171330,24.942770,01,http://aikataulut.hsl.fi/pysakit/fi/1020117.html,0,1000003,0,5,3
1020118,2046,"Rautatientori","Rautatientori",60.171640,24.942760,01,http://aikataulut.hsl.fi/pysakit/fi/1020118.html,0,1000003,0,6,3
1020119,2047,"Rautatientori","Rautatientori",60.170950,24.943080,01,http://aikataulut.hsl.fi/pysakit/fi/1020119.html,0,1000003,0,7,3
1020120,2048,"Rautatientori","Rautatientori",60.171320,24.943020,01,http://aikataulut.hsl.fi/pysakit/fi/1020120.html,0,1000003,0,8,3
1020121,2049,"Rautatientori","Rautatientori",60.171640,24.942990,01,http://aikataulut.hsl.fi/pysakit/fi/1020121.html,0,1000003,0,9,3
1020122,2050,"Rautatientori","Rautatientori",60.170850,24.943330,01,http://aikataulut.hsl.fi/pysakit/fi/1020122.html,0,1000003,0,10,3
1020123,2051,"Rautatientori","Rautatientori",60.171340,24.943290,01,http://aikataulut.hsl.fi/pysakit/fi/1020123.html,0,1000003,0,11,3
1020128,2020,"Elielinaukio","Elielinaukio",60.171203,24.939580,01,http://aikataulut.hsl.fi/pysakit/fi/1020128.html,0,1000002,0,20,3
1020129,2021,"Elielinaukio","Elielinaukio",60.171650,24.939720,01,http://aikataulut.hsl.fi/pysakit/fi/1020129.html,0,1000002,0,21,3
1020131,2022,"Elielinaukio","Elielinaukio",60.171820,24.939840,01,http://aikataulut.hsl.fi/pysakit/fi/1020131.html,0,1000002,0,22,3
1020132,2025,"Elielinaukio","Elielinaukio",60.171950,24.939750,01,http://aikataulut.hsl.fi/pysakit/fi/1020132.html,0,1000002,0,25,3
1020133,2023,"Elielinaukio","Elielinaukio",60.171790,24.939740,01,http://aikataulut.hsl.fi/pysakit/fi/1020133.html,0,1000002,0,23,3
1020135,2024,"Elielinaukio","Elielinaukio",60.171860,24.939720,01,http://aikataulut.hsl.fi/pysakit/fi/1020135.html,0,1000002,0,24,3
1020140,2055,"Kaivokatu","Kaivokatu 12",60.170220,24.939430,01,http://aikataulut.hsl.fi/pysakit/fi/1020140.html,0, ,2,,3
1020169,2059,"Kaisaniemenpuisto","Kaisaniemenkatu",60.173545,24.949810,01,http://aikataulut.hsl.fi/pysakit/fi/1020169.html,0, ,2,,3
1020171,2038,"Postitalo","Postikatu",60.170863,24.938568,01,http://aikataulut.hsl.fi/pysakit/fi/1020171.html,0, ,0,,3
1020174,1903,"Lasipalatsi","Mannerheimintie 9",60.170330,24.938070,01,http://aikataulut.hsl.fi/pysakit/fi/1020174.html,0, ,2,,3
1020175,2058,"Rautatientori","Mikonkatu",60.171130,24.944800,01,http://aikataulut.hsl.fi/pysakit/fi/1020175.html,0,1000003,2,15,3
1020182,2042,"Rautatientori","Rautatientori",60.170980,24.942700,01,http://aikataulut.hsl.fi/pysakit/fi/1020182.html,0,1000003,0,2,3
1020201,2139,"Rautatientori","Vilhonkatu",60.171920,24.943760,01,http://aikataulut.hsl.fi/pysakit/fi/1020201.html,0,1000003,0,,3
1020204,2052,"Rautatientori","Rautatientori",60.171650,24.943270,01,http://aikataulut.hsl.fi/pysakit/fi/1020204.html,0,1000003,0,12,3
1020228,2020,"Elielinaukio","Elielinaukio",60.171130,24.939740,01,http://aikataulut.hsl.fi/pysakit/fi/1020228.html,0,1000002,0,,3
1020239,2026,"Elielinaukio","Elielinaukio",60.172000,24.939770,01,http://aikataulut.hsl.fi/pysakit/fi/1020239.html,0,1000002,0,26,3
1020241,2027,"Elielinaukio","Elielinaukio",60.172050,24.939720,01,http://aikataulut.hsl.fi/pysakit/fi/1020241.html,0,1000002,0,27,3
1020243,2028,"Elielinaukio","Elielinaukio",60.172110,24.939740,01,http://aikataulut.hsl.fi/pysakit/fi/1020243.html,0,1000002,0,28,3
1020401,0425,"Mikonkatu","Mikonkatu",60.170350,24.945450,01,http://aikataulut.hsl.fi/pysakit/fi/1020401.html,0, ,0,,0
1020402,0424,"Mikonkatu","Mikonkatu",60.170210,24.945230,01,http://aikataulut.hsl.fi/pysakit/fi/1020402.html,0, ,0,,0
1020443,0102,"Lasipalatsi","Mannerheimintie",60.170230,24.937980,01,http://aikataulut.hsl.fi/pysakit/fi/1020443.html,0, ,1,,0
1020444,0101,"Lasipalatsi","Mannerheimintie 9",60.170450,24.937700,01,http://aikataulut.hsl.fi/pysakit/fi/1020444.html,0, ,1,,0
1020446,0401,"Ylioppilastalo","Aleksanterinkatu",60.168740,24.942480,01,http://aikataulut.hsl.fi/pysakit/fi/1020446.html,0, ,2,,0
1020447,0402,"Ylioppilastalo","Aleksanterinkatu",60.168860,24.942060,01,http://aikataulut.hsl.fi/pysakit/fi/1020447.html,0, ,2,,0
1020448,0403,"Aleksanterinkatu","Aleksanterinkatu 42",60.168900,24.946860,01,http://aikataulut.hsl.fi/pysakit/fi/1020448.html,0, ,1,,0
1020449,0404,"Aleksanterinkatu","Aleksanterinkatu 13",60.168930,24.946130,01,http://aikataulut.hsl.fi/pysakit/fi/1020449.html,0, ,1,,0
1020450,0405,"Senaatintori","Aleksanterinkatu",60.169010,24.950460,01,http://aikataulut.hsl.fi/pysakit/fi/1020450.html,0, ,1,,0
1020453,0301,"Rautatieasema","Kaivokatu",60.170360,24.941300,01,http://aikataulut.hsl.fi/pysakit/fi/1020453.html,0, ,1,,0
1020454,0302,"Rautatieasema","Kaivokatu",60.170400,24.940610,01,http://aikataulut.hsl.fi/pysakit/fi/1020454.html,0, ,2,,0
1020455,0406,"Senaatintori","Aleksanterinkatu",60.168960,24.949830,01,http://aikataulut.hsl.fi/pysakit/fi/1020455.html,0, ,1,,0
1020457,0303,"Kaisaniemenkatu","Kaisaniemenkatu 7",60.171783,24.947617,01,http://aikataulut.hsl.fi/pysakit/fi/1020457.html,0, ,1,,0
1020458,0304,"Kaisaniemenkatu","Kaisaniemenkatu",60.171650,24.947510,01,http://aikataulut.hsl.fi/pysakit/fi/1020458.html,0, ,1,,0
1020459,0305,"Kaisaniemenpuisto","Kaisaniemenkatu",60.173600,24.949580,01,http://aikataulut.hsl.fi/pysakit/fi/1020459.html,0, ,2,,0
1020460,0306,"Kaisaniemenpuisto","Kaisaniemenkatu",60.173310,24.949210,01,http://aikataulut.hsl.fi/pysakit/fi/1020460.html,0, ,2,,0
1020463,0701,"Ylioppilastalo","Mannerheimintie 1",60.168230,24.941100,01,http://aikataulut.hsl.fi/pysakit/fi/1020463.html,0, ,1,,0
1020464,0702,"Ylioppilastalo","Mannerheimintie",60.167760,24.941590,01,http://aikataulut.hsl.fi/pysakit/fi/1020464.html,0, ,2,,0
1020501,0070,"Helsinki","Kaivokatu 1",60.171298,24.941671,01,http://aikataulut.hsl.fi/pysakit/fi/1020501.html,0,1000201,0,,109
1020502,0070,"Helsinki","Kaivokatu 1",60.172720,24.939911,01,http://aikataulut.hsl.fi/pysakit/fi/1020502.html,0,1000201,0,,109
1020503,0070,"Helsinki","Kaivokatu 1",60.172992,24.942044,01,http://aikataulut.hsl.fi/pysakit/fi/1020503.html,0,1000201,0,1-8,109
1020551,0070,"Helsinki","Kaivokatu 1",60.171300,24.941401,01,http://aikataulut.hsl.fi/pysakit/fi/1020551.html,0,1000201,0,,109
1020552,0070,"Helsinki","Kaivokatu 1",60.172732,24.939551,01,http://aikataulut.hsl.fi/pysakit/fi/1020552.html,0,1000201,0,,109
1020553,0070,"Helsinki","Kaivokatu 1",60.172987,24.941576,01,http://aikataulut.hsl.fi/pysakit/fi/1020553.html,0,1000201,0,1-3,109
1020601,0019,"Rautatientori","Rautatientori",60.170379,24.939846,01,http://aikataulut.hsl.fi/pysakit/fi/1020601.html,0,1000103,0,,1
1020602,0018,"Rautatientori","Rautatientori",60.170388,24.939845,01,http://aikataulut.hsl.fi/pysakit/fi/1020602.html,0,1000103,0,,1
1020603,0021,"Helsingin yliopisto","Metro",60.172105,24.947972,01,http://aikataulut.hsl.fi/pysakit/fi/1020603.html,0,1000104,0,,1
1020604,0020,"Helsingin yliopisto","Kaisaniemi",60.172107,24.947965,01,http://aikataulut.hsl.fi/pysakit/fi/1020604.html,0,1000104,0,,1
1030100,1985,"Pohj. Makasiinikatu","Eteläranta",60.166015,24.952472,01,http://aikataulut.hsl.fi/pysakit/fi/1030100.html,0, ,0,,3
1030102,1900,"Erottaja","Mannerheimintie",60.167140,24.942340,01,http://aikataulut.hsl.fi/pysakit/fi/1030102.html,0, ,2,,3
1030113,0705,"Johanneksenkirkko","Yrjönkatu",60.163320,24.945390,01,http://aikataulut.hsl.fi/pysakit/fi/1030113.html,0, ,1,,3
1030114,2108,"Pohj. Makasiinikatu","Unioninkatu",60.165485,24.951340,01,http://aikataulut.hsl.fi/pysakit/fi/1030114.html,0, ,0,,3
1030119,1197,"Kolmikulma","Erottajankatu 5",60.165220,24.944050,01,http://aikataulut.hsl.fi/pysakit/fi/1030119.html,0, ,2,,3
1030121,1001,"Erottaja","Erottaja",60.167010,24.943480,01,http://aikataulut.hsl.fi/pysakit/fi/1030121.html,0, ,1,,3
1030122,1901,"Erottaja","Mannerheimintie",60.167490,24.942480,01,http://aikataulut.hsl.fi/pysakit/fi/1030122.html,0, ,2,,3
1030424,0430,"Kauppatori","Eteläesplanadi",60.167360,24.951710,01,http://aikataulut.hsl.fi/pysakit/fi/1030424.html,0, ,2,,0
1030425,0431,"Kauppatori","Eteläranta",60.167610,24.952200,01,http://aikataulut.hsl.fi/pysakit/fi/1030425.html,0, ,2,,0
1030426,0432,"Eteläranta","Eteläranta 10",60.165100,24.952530,01,http://aikataulut.hsl.fi/pysakit/fi/1030426.html,0, ,1,,0
1030427,0433,"Eteläranta","Eteläranta",60.165200,24.952610,01,http://aikataulut.hsl.fi/pysakit/fi/1030427.html,0, ,1,,0
1030428,0703,"Kolmikulma","Erottajankatu 11",60.165160,24.943950,01,http://aikataulut.hsl.fi/pysakit/fi/1030428.html,0, ,2,,0
1030429,0704,"Kolmikulma","Erottajankatu",60.165050,24.943900,01,http://aikataulut.hsl.fi/pysakit/fi/1030429.html,0, ,2,,0
1030701,0099,"Kauppatori","Kauppatori",60.167248,24.955786,01,http://aikataulut.hsl.fi/pysakit/fi/1030701.html,0, ,0,,4
1040102,1005,"Fredrikinkatu","Bulevardi 13",60.164687,24.938413,01,http://aikataulut.hsl.fi/pysakit/fi/1040102.html,0, ,2,,3
1040104,1003,"Vanha kirkkopuisto","Bulevardi",60.165870,24.941250,01,http://aikataulut.hsl.fi/pysakit/fi/1040104.html,0, ,2,,3
1040115,1220,"Kamppi(M)","Runeberginkatu 4",60.168775,24.928590,01,http://aikataulut.hsl.fi/pysakit/fi/1040115.html,0, ,2,70,3
1040116,0232,"Simonkatu","Simonkatu 12",60.168809,24.935728,01,http://aikataulut.hsl.fi/pysakit/fi/1040116.html,0, ,2,,3
1040117,0231,"Simonkatu","Simonkatu 9",60.168750,24.935300,01,http://aikataulut.hsl.fi/pysakit/fi/1040117.html,0, ,2,,3
1040123,1211,"Bulevardi","Fredrikinkatu 39",60.164940,24.936220,01,http://aikataulut.hsl.fi/pysakit/fi/1040123.html,0, ,2,,3
1040124,1210,"Bulevardi","Albertinkatu",60.163645,24.934098,01,http://aikataulut.hsl.fi/pysakit/fi/1040124.html,0, ,2,,3
1040125,1213,"Kampintori","Fredrikinkatu 55",60.167250,24.932740,01,http://aikataulut.hsl.fi/pysakit/fi/1040125.html,0, ,2,,3
1040126,1212,"Lapinlahden puist.","Albertinkatu 42",60.165618,24.931375,01,http://aikataulut.hsl.fi/pysakit/fi/1040126.html,0, ,2,,3
1040127,1217,"Kampintori","Urho Kekkosen Katu",60.168400,24.931780,01,http://aikataulut.hsl.fi/pysakit/fi/1040127.html,0, ,0,77,3
1040129,1272,"Arkadian puisto","Arkadiankatu 4-6",60.171120,24.933380,01,http://aikataulut.hsl.fi/pysakit/fi/1040129.html,0, ,2,,3
1040130,1224,"Fredrikinkatu","Etel. Rautatiekatu",60.170160,24.929950,01,http://aikataulut.hsl.fi/pysakit/fi/1040130.html,0, ,2,,3
1040133,1009,"Ruoholahdenkatu","Ruoholahdenkatu",60.165495,24.926900,01,http://aikataulut.hsl.fi/pysakit/fi/1040133.html,0, ,2,,3
1040136,0805,"Aleksant. teatteri","Bulevardi 30",60.163643,24.935041,01,http://aikataulut.hsl.fi/pysakit/fi/1040136.html,0, ,2,,3
1040142,1157,"Ruoholahdenranta","Ruoholahdenranta",60.162042,24.924045,01,http://aikataulut.hsl.fi/pysakit/fi/1040142.html,0, ,0,,3
1040144,1237,"Kamppi(M)","Fredrikinkatu 65",60.169432,24.930045,01,http://aikataulut.hsl.fi/pysakit/fi/1040144.html,0, ,1,76,3
1040148,1222,"Kamppi(M)","Fredrikinkatu",60.169080,24.930259,01,http://aikataulut.hsl.fi/pysakit/fi/1040148.html,0, ,0,75,3
1040153,1169,"Hietalahdentori","Hietalahdenranta",60.161960,24.929060,01,http://aikataulut.hsl.fi/pysakit/fi/1040153.html,0, ,2,,3
1040155,1167,"Hietalahti","Hietalahdenranta",60.161920,24.923660,01,http://aikataulut.hsl.fi/pysakit/fi/1040155.html,0, ,2,,3
1040157,1168,"Hietalahti","Hietalahdenranta",60.161100,24.924550,01,http://aikataulut.hsl.fi/pysakit/fi/1040157.html,0, ,2,,3
1040196,1216,"Kampintori","Urho Kekkosen katu",60.168381,24.932380,01,http://aikataulut.hsl.fi/pysakit/fi/1040196.html,0, ,2,78,3
1040233,1234,"Lapinrinne","Lapinrinne",60.165940,24.926590,01,http://aikataulut.hsl.fi/pysakit/fi/1040233.html,0, ,0,,3
1040234,1233,"Lapinrinne","Lapinrinne",60.166270,24.926990,01,http://aikataulut.hsl.fi/pysakit/fi/1040234.html,0, ,0,,3
1040271,1241,"Kamppi","Kamppi",60.169119,24.932058,01,http://aikataulut.hsl.fi/pysakit/fi/1040271.html,0,1000001,0,41,3
1040272,1242,"Kamppi","Kamppi",60.169092,24.931967,01,http://aikataulut.hsl.fi/pysakit/fi/1040272.html,0,1000001,0,42,3
1040273,1243,"Kamppi","Kamppi",60.169066,24.931895,01,http://aikataulut.hsl.fi/pysakit/fi/1040273.html,0,1000001,0,43,3
1040274,1244,"Kamppi","Kamppi",60.169040,24.931804,01,http://aikataulut.hsl.fi/pysakit/fi/1040274.html,0,1000001,0,44,3
1040275,1245,"Kamppi","Kamppi",60.169022,24.931713,01,http://aikataulut.hsl.fi/pysakit/fi/1040275.html,0,1000001,0,45,3
1040276,1246,"Kamppi","Kamppi",60.169000,24.931640,01,http://aikataulut.hsl.fi/pysakit/fi/1040276.html,0,1000001,0,46,3
1040277,1247,"Kamppi","Kamppi",60.168980,24.931550,01,http://aikataulut.hsl.fi/pysakit/fi/1040277.html,0,1000001,0,47,3
1040278,1248,"Kamppi","Kamppi",60.168950,24.931460,01,http://aikataulut.hsl.fi/pysakit/fi/1040278.html,0,1000001,0,48,3
1040279,1249,"Kamppi","Kamppi",60.168920,24.931370,01,http://aikataulut.hsl.fi/pysakit/fi/1040279.html,0,1000001,0,49,3
1040280,1250,"Kamppi","Kamppi",60.168900,24.931280,01,http://aikataulut.hsl.fi/pysakit/fi/1040280.html,0,1000001,0,50,3
1040281,1251,"Kamppi","Kamppi",60.168870,24.931190,01,http://aikataulut.hsl.fi/pysakit/fi/1040281.html,0,1000001,0,51,3
1040282,1252,"Kamppi","Kamppi",60.168850,24.931090,01,http://aikataulut.hsl.fi/pysakit/fi/1040282.html,0,1000001,0,52,3
1040284,1254,"Kamppi","Kamppi",60.168800,24.930930,01,http://aikataulut.hsl.fi/pysakit/fi/1040284.html,0,1000001,0,54,3
1040289,1260,"Kamppi, tulo","Kamppi",60.168800,24.930120,01,http://aikataulut.hsl.fi/pysakit/fi/1040289.html,0,1000001,0,,3
1040290,1214,"Hki linja-autoasema","Kamppi",60.169711,24.933736,01,http://aikataulut.hsl.fi/pysakit/fi/1040290.html,0, ,0,,3
1040291,1215,"Hki linja-autoasema","Kamppi",60.169588,24.933372,01,http://aikataulut.hsl.fi/pysakit/fi/1040291.html,0, ,0,,3
1040401,0803,"Fredrikinkatu","Bulevardi 18-20",60.164700,24.938120,01,http://aikataulut.hsl.fi/pysakit/fi/1040401.html,0, ,2,,0
1040410,0232,"Simonkatu","Simonkatu",60.168809,24.935728,01,http://aikataulut.hsl.fi/pysakit/fi/1040410.html,0, ,0,,0
1040411,0231,"Simonkatu","Simonkatu",60.168750,24.935300,01,http://aikataulut.hsl.fi/pysakit/fi/1040411.html,0, ,0,,0
1040437,0801,"Erottaja","Bulevardi 6",60.166100,24.942150,01,http://aikataulut.hsl.fi/pysakit/fi/1040437.html,0, ,2,,0
1040438,0804,"Fredrikinkatu","Bulevardi 9",60.164650,24.937750,01,http://aikataulut.hsl.fi/pysakit/fi/1040438.html,0, ,2,,0
1040440,0805,"Aleksant. teatteri","Bulevardi 30",60.163643,24.935041,01,http://aikataulut.hsl.fi/pysakit/fi/1040440.html,0, ,2,,0
1040441,0808,"Hietalahdentori","Hietalahdenkatu",60.162230,24.929560,01,http://aikataulut.hsl.fi/pysakit/fi/1040441.html,0, ,2,,0
1040442,0810,"Hietalahdenkatu","Hietalahdenkatu",60.163460,24.927680,01,http://aikataulut.hsl.fi/pysakit/fi/1040442.html,0, ,2,,0
1040443,0812,"Kalevankatu","Kalevankatu",60.162810,24.924890,01,http://aikataulut.hsl.fi/pysakit/fi/1040443.html,0, ,2,,0
1040444,0809,"Köydenpunojankatu","Hietalahdenranta 15",60.161700,24.928000,01,http://aikataulut.hsl.fi/pysakit/fi/1040444.html,0, ,2,,0
1040445,0802,"Erottaja","Bulevardi 3",60.166210,24.942360,01,http://aikataulut.hsl.fi/pysakit/fi/1040445.html,0, ,2,,0
1040446,0811,"Hietalahti","Ruoholahdenranta",60.161460,24.924830,01,http://aikataulut.hsl.fi/pysakit/fi/1040446.html,0, ,2,,0
1040480,0217,"Maria","Mechelininkatu",60.168430,24.921150,01,http://aikataulut.hsl.fi/pysakit/fi/1040480.html,0, ,1,,0
1040481,0218,"Maria","Mechelininkatu",60.167300,24.921200,01,http://aikataulut.hsl.fi/pysakit/fi/1040481.html,0, ,1,,0
1040601,0017,"Kamppi","Kamppi",60.169016,24.931699,01,http://aikataulut.hsl.fi/pysakit/fi/1040601.html,0,1000102,0,,1
1040602,0016,"Kamppi","Kamppi",60.169028,24.931682,01,http://aikataulut.hsl.fi/pysakit/fi/1040602.html,0,1000102,0,,1
1050106,0813,"Iso Roobertinkatu","Fredrikinkatu 29",60.162880,24.939090,01,http://aikataulut.hsl.fi/pysakit/fi/1050106.html,0, ,2,,3
1050107,1170,"Iso Roobertinkatu","Albertinkatu 26-28",60.162510,24.935970,01,http://aikataulut.hsl.fi/pysakit/fi/1050107.html,0, ,2,,3
1050108,0815,"Viiskulma","Fredrikinkatu 19",60.161274,24.941349,01,http://aikataulut.hsl.fi/pysakit/fi/1050108.html,0, ,2,,3
1050109,1174,"Viiskulma","Pursimiehenkatu",60.160610,24.941440,01,http://aikataulut.hsl.fi/pysakit/fi/1050109.html,0, ,2,,3
1050110,1172,"Merimiehenkatu","Albertinkatu 10",60.160910,24.938120,01,http://aikataulut.hsl.fi/pysakit/fi/1050110.html,0, ,2,,3
1050111,1004,"Annankatu","Uudenmaankatu 14",60.164490,24.940940,01,http://aikataulut.hsl.fi/pysakit/fi/1050111.html,0, ,2,,3
1050112,1180,"Tehtaanpuisto","Tehtaankatu",60.157988,24.940139,01,http://aikataulut.hsl.fi/pysakit/fi/1050112.html,0, ,1,,3
1050113,0444,"Perämiehenkatu","Tehtaankatu",60.157830,24.935730,01,http://aikataulut.hsl.fi/pysakit/fi/1050113.html,0, ,2,,3
1050114,1010,"Hietalahdentori","Hietalahdenranta",60.161330,24.929400,01,http://aikataulut.hsl.fi/pysakit/fi/1050114.html,0, ,0,,3
1050115,0445,"Perämiehenkatu","Tehtaankatu 34",60.157802,24.935992,01,http://aikataulut.hsl.fi/pysakit/fi/1050115.html,0, ,2,,3
1050116,1006,"Albertinkatu","Uudenmaankatu",60.162770,24.936030,01,http://aikataulut.hsl.fi/pysakit/fi/1050116.html,0, ,0,,3
1050117,1179,"Tehtaanpuisto","Tehtaankatu",60.158020,24.940780,01,http://aikataulut.hsl.fi/pysakit/fi/1050117.html,0, ,2,,3
1050120,1198,"Kolmikulma","Yrjönkatu 12",60.164770,24.943310,01,http://aikataulut.hsl.fi/pysakit/fi/1050120.html,0, ,2,,3
1050132,0807,"Hietalahdentori","Bulevardi 42",60.162237,24.931177,01,http://aikataulut.hsl.fi/pysakit/fi/1050132.html,0, ,2,,3
1050408,0815,"Viiskulma","Fredrikinkatu 19",60.161274,24.941349,01,http://aikataulut.hsl.fi/pysakit/fi/1050408.html,0, ,1,,0
1050412,0816,"Viiskulma","Fredrikinkatu 12",60.160890,24.941780,01,http://aikataulut.hsl.fi/pysakit/fi/1050412.html,0, ,1,,0
1050413,0813,"Iso Roobertinkatu","Fredrikinkatu 21",60.162880,24.939090,01,http://aikataulut.hsl.fi/pysakit/fi/1050413.html,0, ,2,,0
1050414,0814,"Iso Roobertinkatu","Fredrikinkatu 20",60.162780,24.939030,01,http://aikataulut.hsl.fi/pysakit/fi/1050414.html,0, ,1,,0
1050415,0444,"Perämiehenkatu","Tehtaankatu",60.157830,24.935730,01,http://aikataulut.hsl.fi/pysakit/fi/1050415.html,0, ,1,,0
1050416,0445,"Perämiehenkatu","Tehtaankatu 34",60.157802,24.935992,01,http://aikataulut.hsl.fi/pysakit/fi/1050416.html,0, ,1,,0
1050417,0446,"Telakkakatu","Pursimiehenkatu 29",60.158449,24.934163,01,http://aikataulut.hsl.fi/pysakit/fi/1050417.html,0, ,2,,0
1050432,0807,"Hietalahdentori","Bulevardi 42",60.162237,24.931177,01,http://aikataulut.hsl.fi/pysakit/fi/1050432.html,0, ,2,,0
1050439,0806,"Aleksant. teatteri","Bulevardi 25",60.163180,24.933680,01,http://aikataulut.hsl.fi/pysakit/fi/1050439.html,0, ,2,,0
1060101,1177,"Eira","Laivurinkatu 3",60.155620,24.942500,01,http://aikataulut.hsl.fi/pysakit/fi/1060101.html,0, ,0,,3
1060102,1175,"Eiran sairaala","Laivurinkatu 27",60.157690,24.941500,01,http://aikataulut.hsl.fi/pysakit/fi/1060102.html,0, ,2,,3
1060103,1176,"Eiran sairaala","Laivurinkatu",60.157880,24.941270,01,http://aikataulut.hsl.fi/pysakit/fi/1060103.html,0, ,2,,3
1060129,1178,"Eira","Laivurinkatu",60.155400,24.942440,01,http://aikataulut.hsl.fi/pysakit/fi/1060129.html,0, ,2,,3
1070104,1209,"Merikatu","Merikatu",60.155910,24.948970,01,http://aikataulut.hsl.fi/pysakit/fi/1070104.html,0, ,2,,3
1070105,1207,"Neitsytpolku","Pietarinkatu 9",60.157510,24.949030,01,http://aikataulut.hsl.fi/pysakit/fi/1070105.html,0, ,2,,3
1070106,1208,"Meritori","Merikatu",60.155590,24.946330,01,http://aikataulut.hsl.fi/pysakit/fi/1070106.html,0, ,2,,3
1070107,1205,"Kapteeninpuistikko","Kapteeninkatu 7",60.157425,24.945507,01,http://aikataulut.hsl.fi/pysakit/fi/1070107.html,0, ,2,,3
